SitID	HorID	Pick	Quality
124862	9000	106.98	2
124862	9500	106.98	2
124862	10000	109.42	1
124862	11000	110.95	3
124862	12000	113.39	3
124862	13000	113.39	3
124862	14000	214.58	1
124871	1000	        	0
124871	2000	93.88	1
124871	3000	117.04	1
124871	4000	        	-1
124871	5000	128.32	1
124871	6000	        	-1
124871	7000	134.11	1
124871	9000	137.77	1
124871	9500	137.77	1
124871	10000	140.51	1
124871	11000	142.65	3
124871	12000	149.66	2
124871	13000	149.66	2
124871	14000	228.6	1
124873	1000	        	0
124873	2000	84.43	1
124873	3000	107.9	1
124873	4000	        	-1
124873	5000	118.87	1
124873	6000	        	-1
124873	7000	124.36	1
124873	9000	129.24	1
124873	9500	129.24	1
124873	10000	131.98	1
124873	11000	133.5	3
124873	12000	135.94	3
124873	13000	135.94	3
124873	14000	204.22	1
124874	1000	        	0
124874	2000	85.34	1
124874	3000	108.81	1
124874	4000	        	-1
124874	5000	120.09	1
124874	6000	        	-1
124874	7000	125.88	1
124874	9000	131.06	1
124874	9500	131.06	1
124874	10000	133.81	1
124874	11000	135.03	3
124874	12000	139.29	2
124874	13000	139.29	2
124874	14000	222.81	1
124876	1000	        	-1
124876	2000	120.09	1
124876	3000	142.34	1
124876	4000	        	-1
124876	5000	151.79	1
124876	6000	        	-1
124876	7000	156.67	1
124876	9000	160.93	1
124876	9500	160.93	1
124876	10000	163.98	1
124876	11000	165.51	3
124876	12000	170.08	3
124876	13000	170.08	3
124876	14000	242.32	1
124877	1000	113.5	1
124877	2000	227	1
124877	3000	249.5	1
124877	4000	        	-1
124877	5000	258.5	1
124877	6000	        	-1
124877	7000	262.5	1
124877	9000	265.5	2
124877	9500	265.5	2
124877	10000	267.5	3
124877	11000	276	3
124877	12000	280.5	1
124877	13000	280.5	1
124877	14000	306	1
124878	1000	92	1
124878	2000	210.5	1
124878	3000	233	1
124878	4000	        	-1
124878	5000	242	1
124878	6000	        	-1
124878	7000	247	1
124878	9000	252.5	3
124878	9500	252.5	3
124878	10000	256	1
124878	11000	262	3
124878	12000	265	3
124878	13000	265	3
124878	14000	289	1
124880	1000	83	1
124880	2000	196.5	1
124880	3000	218	1
124880	4000	        	-1
124880	5000	226.5	1
124880	6000	        	-1
124880	7000	231	1
124880	9000	240	2
124880	9500	240	2
124880	10000	241.5	2
124880	11000	246	3
124880	12000	251	3
124880	13000	251	3
124880	14000	276.5	1
124881	1000	149	1
124881	2000	268	1
124881	3000	289.5	1
124881	4000	        	-1
124881	5000	298	1
124881	6000	        	-1
124881	7000	303.5	1
124881	9000	        	0
124881	9500	        	0
124881	10000	312.5	3
124881	11000	317	3
124881	12000	321	3
124881	13000	321	3
124881	14000	344.5	1
124884	1000	121	1
124884	2000	240	1
124884	3000	262	1
124884	4000	        	-1
124884	5000	270.5	1
124884	6000	        	-1
124884	7000	274	1
124884	9000	278	3
124884	9500	278	3
124884	10000	280	1
124884	11000	288	3
124884	12000	303	2
124884	13000	303	2
124884	14000	326	1
124885	1000	138.5	1
124885	2000	253	1
124885	3000	275	1
124885	4000	        	-1
124885	5000	283	2
124885	6000	284	1
124885	7000	        	0
124885	9000	        	-1
124885	9500	        	-1
124885	10000	293	3
124885	11000	302	3
124885	12000	318	2
124885	13000	318	2
124885	14000	332.5	1
124888	1000	178	2
124888	2000	293.5	1
124888	3000	316	1
124888	4000	        	-1
124888	5000	323.5	1
124888	6000	        	-1
124888	7000	327.5	1
124888	9000	332	3
124888	9500	332	3
124888	10000	335	2
124888	11000	340.5	3
124888	12000	353	2
124888	13000	353	2
124888	14000	368.5	1
124891	1000	204	1
124891	2000	320	1
124891	3000	344	2
124891	4000	        	-1
124891	5000	349	1
124891	6000	350.5	1
124891	7000	        	0
124891	9000	        	0
124891	9500	        	0
124891	10000	356	3
124891	11000	373	3
124891	12000	389	1
124891	13000	389	1
124891	14000	393	1
124892	1000	204	1
124892	2000	319	1
124892	3000	340.5	1
124892	4000	        	-1
124892	5000	348	1
124892	6000	349	1
124892	7000	        	0
124892	9000	        	0
124892	9500	        	0
124892	10000	359	2
124892	11000	365	3
124892	12000	379	2
124892	13000	379	2
124892	14000	393	1
124893	1000	212.5	1
124893	2000	327.5	1
124893	3000	349	1
124893	4000	        	-1
124893	5000	356	1
124893	6000	357.5	1
124893	7000	        	0
124893	9000	        	0
124893	9500	        	0
124893	10000	363	3
124893	11000	376	3
124893	12000	389.5	1
124893	13000	389.5	1
124893	14000	409	1
124894	1000	216	1
124894	2000	334	1
124894	3000	355.5	2
124894	4000	        	-1
124894	5000	362.5	1
124894	6000	364	1
124894	7000	        	0
124894	9000	        	0
124894	9500	        	0
124894	10000	370	3
124894	11000	380.5	3
124894	12000	393	2
124894	13000	393	2
124894	14000	409	1
124895	1000	305.5	1
124895	2000	421.5	1
124895	3000	        	-1
124895	4000	        	-1
124895	5000	450.5	1
124895	6000	452	1
124895	7000	        	0
124895	9000	        	0
124895	9500	        	0
124895	10000	457	3
124895	11000	462	3
124895	12000	        	0
124895	13000	        	0
124895	14000	475	1
124898	1000	236	1
124898	2000	354	1
124898	3000	377	3
124898	4000	        	-1
124898	5000	384	1
124898	6000	385	1
124898	7000	        	0
124898	9000	        	0
124898	9500	        	0
124898	10000	389	3
124898	11000	        	0
124898	12000	        	0
124898	13000	        	0
124898	14000	401.5	1
124899	1000	283	1
124899	2000	400	1
124899	3000	423.5	2
124899	4000	        	-1
124899	5000	429.5	1
124899	6000	430.5	1
124899	7000	        	0
124899	9000	        	0
124899	9500	        	0
124899	10000	436	3
124899	11000	        	0
124899	12000	        	0
124899	13000	        	0
124899	14000	445	1
124902	1000	272.5	1
124902	2000	390	1
124902	3000	        	-1
124902	4000	        	-1
124902	5000	419	1
124902	6000	421	1
124902	7000	        	0
124902	9000	        	0
124902	9500	        	0
124902	10000	426.5	3
124902	11000	        	0
124902	12000	        	0
124902	13000	        	0
124902	14000	440	4
124903	1000	355.7	1
124903	2000	479.45	1
124903	3000	        	-1
124903	4000	        	-1
124903	5000	511.76	1
124903	6000	513.28	1
124903	7000	        	0
124903	9000	        	0
124903	9500	        	0
124903	10000	518.77	3
124903	11000	        	0
124903	12000	        	0
124903	13000	        	0
124903	14000	523.04	1
124904	1000	406.5	1
124904	2000	535	1
124904	3000	        	-1
124904	4000	        	-1
124904	5000	        	0
124904	6000	        	0
124904	7000	        	0
124904	9000	        	0
124904	9500	        	0
124904	10000	        	0
124904	11000	        	0
124904	12000	        	0
124904	13000	        	0
124904	14000	564	1
125051	1000	        	0
125051	2000	        	0
125051	3000	        	0
125051	4000	        	-1
125051	5000	        	0
125051	6000	        	-1
125051	7000	        	0
125051	9000	        	0
125051	9500	        	0
125051	10000	        	0
125051	11000	        	0
125051	12000	        	0
125051	13000	22.5	2
125051	14000	62.2	1
125058	1000	        	0
125058	2000	        	0
125058	3000	        	0
125058	4000	        	-1
125058	5000	        	0
125058	6000	        	-1
125058	7000	        	0
125058	9000	        	0
125058	9500	        	0
125058	10000	        	0
125058	11000	        	0
125058	12000	        	0
125058	13000	22.5	3
125058	14000	78	1
125061	1000	        	0
125061	2000	        	0
125061	3000	        	0
125061	4000	        	-1
125061	5000	        	0
125061	6000	        	-1
125061	7000	        	0
125061	9000	        	0
125061	9500	        	0
125061	10000	        	0
125061	11000	        	0
125061	12000	        	0
125061	13000	19	3
125061	14000	89.5	1
125065	1000	        	0
125065	2000	        	0
125065	3000	        	0
125065	4000	        	-1
125065	5000	        	0
125065	6000	        	-1
125065	7000	        	0
125065	9000	        	0
125065	9500	        	0
125065	10000	        	0
125065	11000	        	0
125065	12000	        	0
125065	13000	25	2
125065	14000	59	2
125069	1000	        	0
125069	2000	        	0
125069	3000	        	0
125069	4000	        	-1
125069	5000	        	0
125069	6000	        	-1
125069	7000	        	0
125069	9000	        	0
125069	9500	        	0
125069	10000	        	0
125069	11000	        	0
125069	12000	        	0
125069	13000	31.7	3
125069	14000	101.5	1
125085	1000	        	0
125085	2000	        	0
125085	3000	        	0
125085	4000	        	-1
125085	5000	        	0
125085	6000	        	-1
125085	7000	        	0
125085	9000	        	0
125085	9500	        	0
125085	10000	        	0
125085	11000	        	0
125085	12000	        	0
125085	13000	20	2
125085	14000	64.5	1
125115	1000	        	0
125115	2000	        	0
125115	3000	        	0
125115	4000	        	-1
125115	5000	        	0
125115	6000	        	-1
125115	7000	        	0
125115	9000	        	0
125115	9500	        	0
125115	10000	        	0
125115	11000	        	0
125115	12000	        	0
125115	13000	22	2
125115	14000	99.5	1
125119	1000	        	0
125119	2000	        	0
125119	3000	        	0
125119	4000	        	-1
125119	5000	        	0
125119	6000	        	-1
125119	7000	        	0
125119	9000	        	0
125119	9500	        	0
125119	10000	        	0
125119	11000	        	0
125119	12000	        	0
125119	13000	16.5	2
125119	14000	39	1
125150	1000	        	0
125150	2000	        	0
125150	3000	        	0
125150	4000	        	-1
125150	5000	        	0
125150	6000	        	-1
125150	7000	        	0
125150	9000	        	0
125150	9500	        	0
125150	10000	        	0
125150	11000	        	0
125150	12000	        	0
125150	13000	3	3
125150	14000	59.5	1
125199	1000	        	0
125199	2000	        	0
125199	3000	        	0
125199	4000	        	-1
125199	5000	        	0
125199	6000	        	-1
125199	7000	        	0
125199	9000	        	0
125199	9500	        	0
125199	10000	        	0
125199	11000	        	0
125199	12000	        	0
125199	13000	9	2
125199	14000	68	1
125235	1000	        	0
125235	2000	        	0
125235	3000	        	0
125235	4000	        	-1
125235	5000	        	0
125235	6000	        	-1
125235	7000	        	0
125235	9000	        	0
125235	9500	        	0
125235	10000	        	0
125235	11000	        	0
125235	12000	        	0
125235	13000	1.22	3
125235	14000	63.4	3
125256	1000	        	0
125256	2000	        	0
125256	3000	        	0
125256	4000	        	-1
125256	5000	        	0
125256	6000	        	-1
125256	7000	        	0
125256	9000	        	0
125256	9500	        	0
125256	10000	        	0
125256	11000	        	0
125256	12000	        	0
125256	13000	62.5	3
125256	14000	168.5	2
125266	1000	        	0
125266	2000	        	0
125266	3000	        	0
125266	4000	        	-1
125266	5000	        	0
125266	6000	        	-1
125266	7000	        	0
125266	9000	        	0
125266	9500	        	0
125266	10000	        	0
125266	11000	        	0
125266	12000	        	0
125266	13000	46	2
125266	14000	138	1
125280	1000	        	0
125280	2000	        	0
125280	3000	        	0
125280	4000	        	-1
125280	5000	        	0
125280	6000	        	-1
125280	7000	        	0
125280	9000	        	0
125280	9500	        	0
125280	10000	        	0
125280	11000	        	0
125280	12000	        	0
125280	13000	37.5	3
125280	14000	108.5	2
125295	1000	        	0
125295	2000	        	0
125295	3000	        	0
125295	4000	        	-1
125295	5000	        	0
125295	6000	        	-1
125295	7000	        	0
125295	9000	26.5	3
125295	9500	26.5	3
125295	10000	29	1
125295	11000	30	3
125295	12000	43	1
125295	13000	43	1
125295	14000	81	2
125345	1000	        	0
125345	2000	        	0
125345	3000	        	0
125345	4000	        	-1
125345	5000	        	0
125345	6000	        	-1
125345	7000	        	0
125345	9000	        	0
125345	9500	        	0
125345	10000	        	0
125345	11000	        	0
125345	12000	        	0
125345	13000	13	2
125345	14000	70.5	2
125373	1000	        	0
125373	2000	        	0
125373	3000	        	0
125373	4000	        	-1
125373	5000	        	0
125373	6000	        	-1
125373	7000	        	0
125373	9000	        	0
125373	9500	        	0
125373	10000	        	0
125373	11000	        	0
125373	12000	        	0
125373	13000	59	2
125373	14000	136.5	1
125393	1000	        	0
125393	2000	        	0
125393	3000	        	0
125393	4000	        	-1
125393	5000	        	0
125393	6000	        	-1
125393	7000	        	0
125393	9000	        	0
125393	9500	        	0
125393	10000	        	0
125393	11000	        	0
125393	12000	        	0
125393	13000	2	2
125393	14000	55	3
125421	1000	        	0
125421	2000	        	0
125421	3000	        	0
125421	4000	        	-1
125421	5000	        	0
125421	6000	        	-1
125421	7000	        	0
125421	9000	        	0
125421	9500	        	0
125421	10000	10	2
125421	11000	11.5	3
125421	12000	22	3
125421	13000	22	3
125421	14000	66.5	1
125449	1000	        	0
125449	2000	        	0
125449	3000	        	0
125449	4000	        	-1
125449	5000	        	0
125449	6000	        	-1
125449	7000	        	0
125449	9000	        	0
125449	9500	        	0
125449	10000	        	0
125449	11000	        	0
125449	12000	        	0
125449	13000	6	3
125449	14000	48	2
125483	1000	        	0
125483	2000	        	0
125483	3000	        	0
125483	4000	        	-1
125483	5000	        	0
125483	6000	        	-1
125483	7000	        	0
125483	9000	        	0
125483	9500	        	0
125483	10000	        	0
125483	11000	        	0
125483	12000	        	0
125483	13000	25	3
125483	14000	115	1
125525	1000	        	0
125525	2000	        	0
125525	3000	        	0
125525	4000	        	-1
125525	5000	        	0
125525	6000	        	-1
125525	7000	        	0
125525	9000	        	0
125525	9500	        	0
125525	10000	        	0
125525	11000	        	0
125525	12000	        	0
125525	13000	30	3
125525	14000	72	1
125537	1000	        	0
125537	2000	        	0
125537	3000	        	0
125537	4000	        	-1
125537	5000	        	0
125537	6000	        	-1
125537	7000	        	0
125537	9000	        	0
125537	9500	        	0
125537	10000	        	0
125537	11000	        	0
125537	12000	        	0
125537	13000	22.5	2
125537	14000	78	1
125548	1000	        	0
125548	2000	89	1
125548	3000	110	1
125548	4000	        	-1
125548	5000	120	1
125548	6000	        	-1
125548	7000	125	1
125548	9000	131	3
125548	9500	131	3
125548	10000	133.5	1
125548	11000	139	3
125548	12000	139	1
125548	13000	139	1
125548	14000	175	1
125556	1000	        	0
125556	2000	        	0
125556	3000	29	1
125556	4000	        	-1
125556	5000	40	1
125556	6000	        	-1
125556	7000	46	1
125556	9000	52	3
125556	9500	52	3
125556	10000	55	1
125556	11000	57	3
125556	12000	65	3
125556	13000	65	3
125556	14000	121	2
125562	1000	        	0
125562	2000	113	1
125562	3000	133	1
125562	4000	        	-1
125562	5000	143	1
125562	6000	        	-1
125562	7000	148.5	1
125562	9000	154	2
125562	9500	154	2
125562	10000	156.5	1
125562	11000	161	3
125562	12000	167	2
125562	13000	167	2
125562	14000	199	3
125564	1000	        	0
125564	2000	        	0
125564	3000	        	-1
125564	4000	        	-1
125564	5000	28.5	1
125564	6000	        	-1
125564	7000	34	1
125564	9000	41	3
125564	9500	41	3
125564	10000	42.5	1
125564	11000	47	3
125564	12000	49	2
125564	13000	49	2
125564	14000	106	1
125565	1000	        	0
125565	2000	93.88	1
125565	3000	115.82	1
125565	4000	        	-1
125565	5000	127.41	1
125565	6000	        	-1
125565	7000	131.67	1
125565	9000	136.55	2
125565	9500	136.55	2
125565	10000	139.6	1
125565	11000	143.26	3
125565	12000	143.26	2
125565	13000	143.26	2
125565	14000	189.28	2
125569	1000	203.91	3
125569	2000	319.43	1
125569	3000	341.38	1
125569	4000	        	-1
125569	5000	349.61	1
125569	6000	        	-1
125569	7000	353.57	1
125569	9000	        	0
125569	9500	        	0
125569	10000	361.49	3
125569	11000	368.81	3
125569	12000	376.73	3
125569	13000	376.73	3
125569	14000	401.12	3
125570	1000	299.92	3
125570	2000	417.58	1
125570	3000	438.91	1
125570	4000	        	-1
125570	5000	446.84	1
125570	6000	        	-1
125570	7000	451.1	1
125570	9000	454.76	3
125570	9500	454.76	3
125570	10000	457.81	3
125570	11000	465.73	3
125570	12000	476.1	2
125570	13000	476.1	2
125570	14000	493.78	3
125572	1000	224.33	3
125572	2000	337.72	1
125572	3000	359.66	1
125572	4000	        	-1
125572	5000	366.98	3
125572	6000	368.5	1
125572	7000	        	0
125572	9000	        	0
125572	9500	        	0
125572	10000	377.95	3
125572	11000	383.44	3
125572	12000	396.24	1
125572	13000	396.24	1
125572	14000	420.62	3
125574	1000	356.62	1
125574	2000	479.15	1
125574	3000	504.75	2
125574	4000	        	-1
125574	5000	510.24	1
125574	6000	512.06	1
125574	7000	        	0
125574	9000	        	0
125574	9500	        	0
125574	10000	516.94	3
125574	11000	        	0
125574	12000	        	0
125574	13000	        	0
125574	14000	528.52	1
125575	1000	333.45	1
125575	2000	462.08	1
125575	3000	488.29	3
125575	4000	        	-1
125575	5000	        	0
125575	6000	        	0
125575	7000	        	0
125575	9000	        	0
125575	9500	        	0
125575	10000	        	0
125575	11000	        	0
125575	12000	        	0
125575	13000	        	0
125575	14000	493.17	2
125697	1000	        	0
125697	2000	        	0
125697	3000	        	0
125697	4000	        	-1
125697	5000	        	0
125697	6000	        	-1
125697	7000	        	0
125697	9000	        	0
125697	9500	        	0
125697	10000	        	0
125697	11000	        	0
125697	12000	        	0
125697	13000	20	2
125697	14000	35	1
125702	1000	        	0
125702	2000	        	0
125702	3000	        	0
125702	4000	        	-1
125702	5000	        	0
125702	6000	        	-1
125702	7000	        	0
125702	9000	        	0
125702	9500	        	0
125702	10000	        	0
125702	11000	        	0
125702	12000	        	0
125702	13000	10.5	2
125702	14000	61	2
125704	1000	        	0
125704	2000	        	0
125704	3000	        	0
125704	4000	        	-1
125704	5000	        	0
125704	6000	        	-1
125704	7000	        	0
125704	9000	        	0
125704	9500	        	0
125704	10000	        	0
125704	11000	        	0
125704	12000	        	0
125704	13000	15	3
125704	14000	82	3
125706	1000	        	0
125706	2000	        	0
125706	3000	        	0
125706	4000	        	-1
125706	5000	        	0
125706	6000	        	-1
125706	7000	        	0
125706	9000	        	0
125706	9500	        	0
125706	10000	        	0
125706	11000	        	0
125706	12000	        	0
125706	13000	21	2
125706	14000	75.5	1
125722	1000	        	0
125722	2000	        	0
125722	3000	        	0
125722	4000	        	-1
125722	5000	        	0
125722	6000	        	-1
125722	7000	        	0
125722	9000	        	0
125722	9500	        	0
125722	10000	        	0
125722	11000	        	0
125722	12000	        	0
125722	13000	32	2
125722	14000	60	1
125751	1000	        	0
125751	2000	        	0
125751	3000	        	0
125751	4000	        	-1
125751	5000	        	0
125751	6000	        	-1
125751	7000	        	0
125751	9000	        	0
125751	9500	        	0
125751	10000	        	0
125751	11000	        	0
125751	12000	        	0
125751	13000	5	2
125751	14000	65	2
125804	1000	        	0
125804	2000	        	0
125804	3000	        	0
125804	4000	        	-1
125804	5000	        	0
125804	6000	        	-1
125804	7000	        	0
125804	9000	        	0
125804	9500	        	0
125804	10000	        	0
125804	11000	        	0
125804	12000	        	0
125804	13000	7	2
125804	14000	58	1
125811	1000	        	0
125811	2000	        	0
125811	3000	        	0
125811	4000	        	-1
125811	5000	        	0
125811	6000	        	-1
125811	7000	        	0
125811	9000	        	0
125811	9500	        	0
125811	10000	        	0
125811	11000	        	0
125811	12000	        	0
125811	13000	19	3
125811	14000	61.5	1
125816	1000	        	0
125816	2000	        	0
125816	3000	        	0
125816	4000	        	-1
125816	5000	        	0
125816	6000	        	-1
125816	7000	        	0
125816	9000	        	0
125816	9500	        	0
125816	10000	        	0
125816	11000	        	0
125816	12000	        	0
125816	13000	26	2
125816	14000	64	3
125829	1000	        	0
125829	2000	        	0
125829	3000	        	0
125829	4000	        	-1
125829	5000	        	0
125829	6000	        	-1
125829	7000	        	0
125829	9000	        	0
125829	9500	        	0
125829	10000	        	0
125829	11000	        	0
125829	12000	        	0
125829	13000	26	3
125829	14000	67	2
125876	1000	        	0
125876	2000	        	0
125876	3000	        	0
125876	4000	        	-1
125876	5000	        	0
125876	6000	        	-1
125876	7000	        	0
125876	9000	        	0
125876	9500	        	0
125876	10000	        	0
125876	11000	        	0
125876	12000	        	0
125876	13000	22.5	3
125876	14000	83.5	1
125896	1000	        	0
125896	2000	        	0
125896	3000	        	0
125896	4000	        	-1
125896	5000	        	0
125896	6000	        	-1
125896	7000	        	0
125896	9000	        	0
125896	9500	        	0
125896	10000	        	0
125896	11000	        	0
125896	12000	        	0
125896	13000	31	2
125896	14000	77	1
125902	1000	        	0
125902	2000	        	0
125902	3000	        	0
125902	4000	        	-1
125902	5000	34.5	2
125902	6000	        	-1
125902	7000	41	1
125902	9000	45.5	2
125902	9500	45.5	2
125902	10000	47	1
125902	11000	48	3
125902	12000	59	1
125902	13000	59	1
125902	14000	110.5	1
125908	1000	        	0
125908	2000	        	0
125908	3000	31.5	1
125908	4000	        	-1
125908	5000	42	1
125908	6000	        	-1
125908	7000	47.5	1
125908	9000	52.5	3
125908	9500	52.5	3
125908	10000	55.5	1
125908	11000	57.5	3
125908	12000	66.5	2
125908	13000	66.5	2
125908	14000	117	1
125910	1000	        	-1
125910	2000	180.5	1
125910	3000	200	1
125910	4000	        	-1
125910	5000	210	1
125910	6000	        	-1
125910	7000	215	1
125910	9000	220	2
125910	9500	220	2
125910	10000	223	1
125910	11000	225	3
125910	12000	237	1
125910	13000	237	1
125910	14000	266	1
125914	1000	271	2
125914	2000	384	1
125914	3000	403	1
125914	4000	        	-1
125914	5000	413	2
125914	6000	        	-1
125914	7000	418	1
125914	9000	423	2
125914	9500	423	2
125914	10000	425	2
125914	11000	430	3
125914	12000	437	3
125914	13000	437	3
125914	14000	462.5	1
125915	1000	        	0
125915	2000	        	0
125915	3000	38.4	1
125915	4000	        	-1
125915	5000	49.38	1
125915	6000	        	-1
125915	7000	55.47	1
125915	9000	60.05	3
125915	9500	60.05	3
125915	10000	62.79	1
125915	11000	67.06	3
125915	12000	73.46	3
125915	13000	73.46	3
125915	14000	122.22	1
125916	1000	53.64	1
125916	2000	170.38	1
125916	3000	187.76	1
125916	4000	        	-1
125916	5000	197.21	2
125916	6000	        	-1
125916	7000	203	1
125916	9000	207.26	3
125916	9500	207.26	3
125916	10000	209.7	1
125916	11000	213.97	3
125916	12000	226.77	3
125916	13000	226.77	3
125916	14000	267	1
125918	1000	281	2
125918	2000	394.5	1
125918	3000	414	1
125918	4000	        	-1
125918	5000	423	2
125918	6000	        	-1
125918	7000	427	1
125918	9000	        	0
125918	9500	        	0
125918	10000	438	1
125918	11000	443.5	3
125918	12000	443.5	3
125918	13000	443.5	3
125918	14000	478	1
125922	1000	352.5	2
125922	2000	472	1
125922	3000	490.5	1
125922	4000	        	-1
125922	5000	499	1
125922	6000	        	-1
125922	7000	505	1
125922	9000	510	2
125922	9500	510	2
125922	10000	512	1
125922	11000	516	3
125922	12000	520	1
125922	13000	520	1
125922	14000	558	1
126027	1000	        	0
126027	2000	        	0
126027	3000	        	0
126027	4000	        	-1
126027	5000	        	0
126027	6000	        	-1
126027	7000	        	0
126027	9000	        	0
126027	9500	        	0
126027	10000	        	0
126027	11000	        	0
126027	12000	        	0
126027	13000	14.63	3
126027	14000	45.42	1
126031	1000	        	0
126031	2000	        	0
126031	3000	        	0
126031	4000	        	-1
126031	5000	        	0
126031	6000	        	-1
126031	7000	        	0
126031	9000	        	0
126031	9500	        	0
126031	10000	        	0
126031	11000	        	0
126031	12000	        	0
126031	13000	18.9	3
126031	14000	60.05	1
126033	1000	        	0
126033	2000	        	0
126033	3000	        	0
126033	4000	        	-1
126033	5000	        	0
126033	6000	        	-1
126033	7000	        	0
126033	9000	        	0
126033	9500	        	0
126033	10000	        	0
126033	11000	        	0
126033	12000	        	0
126033	13000	8.84	3
126033	14000	48.16	1
126034	1000	        	0
126034	2000	        	0
126034	3000	        	0
126034	4000	        	-1
126034	5000	        	0
126034	6000	        	-1
126034	7000	        	0
126034	9000	        	0
126034	9500	        	0
126034	10000	        	0
126034	11000	        	0
126034	12000	        	0
126034	13000	2.44	3
126034	14000	83.21	1
126035	1000	        	0
126035	2000	        	0
126035	3000	        	0
126035	4000	        	-1
126035	5000	        	0
126035	6000	        	-1
126035	7000	        	0
126035	9000	        	0
126035	9500	        	0
126035	10000	        	0
126035	11000	        	0
126035	12000	        	0
126035	13000	37.8	2
126035	14000	86.56	1
126036	1000	        	0
126036	2000	        	0
126036	3000	        	0
126036	4000	        	-1
126036	5000	        	0
126036	6000	        	-1
126036	7000	        	0
126036	9000	        	0
126036	9500	        	0
126036	10000	        	0
126036	11000	        	0
126036	12000	        	0
126036	13000	21.95	2
126036	14000	51.21	1
126039	1000	        	0
126039	2000	        	0
126039	3000	        	0
126039	4000	        	-1
126039	5000	        	0
126039	6000	        	-1
126039	7000	        	0
126039	9000	        	0
126039	9500	        	0
126039	10000	        	-1
126039	11000	        	-1
126039	12000	        	-1
126039	13000	47.55	3
126039	14000	108.51	2
126043	1000	        	0
126043	2000	        	0
126043	3000	        	0
126043	4000	        	-1
126043	5000	        	0
126043	6000	        	-1
126043	7000	        	0
126043	9000	        	0
126043	9500	        	0
126043	10000	        	-1
126043	11000	        	-1
126043	12000	        	-1
126043	13000	34.44	2
126043	14000	90.22	3
126048	1000	        	0
126048	2000	        	0
126048	3000	        	0
126048	4000	        	-1
126048	5000	        	0
126048	6000	        	-1
126048	7000	        	0
126048	9000	32.31	2
126048	9500	32.31	2
126048	10000	34.44	1
126048	11000	40.23	3
126048	12000	51.82	3
126048	13000	51.82	3
126048	14000	85.34	1
126051	1000	        	0
126051	2000	        	0
126051	3000	        	0
126051	4000	        	-1
126051	5000	        	0
126051	6000	        	-1
126051	7000	        	0
126051	9000	        	0
126051	9500	        	0
126051	10000	        	0
126051	11000	        	0
126051	12000	        	0
126051	13000	31.39	2
126051	14000	70.71	1
126055	1000	368	3
126055	2000	489	1
126055	3000	506	1
126055	4000	        	-1
126055	5000	516	1
126055	6000	        	-1
126055	7000	521.5	1
126055	9000	527	3
126055	9500	527	3
126055	10000	528.5	2
126055	11000	535	3
126055	12000	545	2
126055	13000	545	2
126055	14000	584.5	1
126057	1000	121.92	3
126057	2000	241.4	1
126057	3000	259.08	1
126057	4000	        	-1
126057	5000	269.14	1
126057	6000	        	-1
126057	7000	275.23	1
126057	9000	279.5	2
126057	9500	279.5	2
126057	10000	281.33	1
126057	11000	283.46	3
126057	12000	298.09	3
126057	13000	298.09	3
126057	14000	335.28	1
126060	1000	186	1
126060	2000	307	1
126060	3000	323.5	1
126060	4000	        	-1
126060	5000	333	1
126060	6000	        	-1
126060	7000	338.5	1
126060	9000	343	2
126060	9500	343	2
126060	10000	345	1
126060	11000	350	3
126060	12000	364	3
126060	13000	364	3
126060	14000	394.5	1
126061	1000	385	3
126061	2000	504.5	1
126061	3000	522	1
126061	4000	        	-1
126061	5000	531	2
126061	6000	        	-1
126061	7000	536	1
126061	9000	        	0
126061	9500	        	0
126061	10000	543	1
126061	11000	549	3
126061	12000	        	-1
126061	13000	        	-1
126061	14000	        	-1
126063	1000	396.24	1
126063	2000	505.97	1
126063	3000	523.04	1
126063	4000	        	-1
126063	5000	531.27	1
126063	6000	        	-1
126063	7000	537.06	2
126063	9000	        	0
126063	9500	        	0
126063	10000	544.98	1
126063	11000	551.08	3
126063	12000	560.83	2
126063	13000	560.83	2
126063	14000	590.09	1
126064	1000	        	-1
126064	2000	        	-1
126064	3000	        	-1
126064	4000	        	-1
126064	5000	538	2
126064	6000	        	-1
126064	7000	544	1
126064	9000	        	0
126064	9500	        	0
126064	10000	551	1
126064	11000	560	3
126064	12000	569.5	1
126064	13000	569.5	1
126064	14000	605	1
126066	1000	344.73	1
126066	2000	463.91	1
126066	3000	480.97	1
126066	4000	        	-1
126066	5000	489.81	1
126066	6000	        	-1
126066	7000	496.21	1
126066	9000	500.48	3
126066	9500	500.48	3
126066	10000	502.92	1
126066	11000	506.58	3
126066	12000	522.43	3
126066	13000	522.43	3
126066	14000	555.65	1
126068	1000	353	1
126068	2000	472	1
126068	3000	490	1
126068	4000	        	-1
126068	5000	498	2
126068	6000	        	-1
126068	7000	503	1
126068	9000	        	0
126068	9500	        	0
126068	10000	511	1
126068	11000	515	3
126068	12000	520	1
126068	13000	520	1
126068	14000	549	2
126069	1000	381	1
126069	2000	497.5	1
126069	3000	515.5	1
126069	4000	        	-1
126069	5000	523.5	2
126069	6000	        	-1
126069	7000	529	1
126069	9000	        	0
126069	9500	        	0
126069	10000	538.5	1
126069	11000	542.5	3
126069	12000	545.5	2
126069	13000	545.5	2
126069	14000	574.5	1
126070	1000	374.5	1
126070	2000	490	1
126070	3000	507	1
126070	4000	        	-1
126070	5000	515	1
126070	6000	        	-1
126070	7000	520	1
126070	9000	        	0
